Location ISO Code;Location;New Cases;New Deaths;New Recovered;New Active Cases;Total Cases;Total Deaths;Total Recovered;Total Active Cases;Location Level;City or Regency;Province;Country;Continent;Island;Time Zone;Special Status;Total Regencies;Total Cities;Total Districts;Total Urban Villages;Total Rural Villages;Area (km2);Population;Population Density;Longitude;Latitude;New Cases per Million;Total Cases per Million;New Deaths per Million;Total Deaths per Million;Case Fatality Rate;Case Recovered Rate;Growth Factor of New Cases;Growth Factor of New Deaths;Name;Item;Kind;Hidden
ID-RI;Riau;49;4;56;-11;31335;761;29471;1103;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;08.07;5158.79;0,045833333;125.29.00;2.43%;94.05%;0,049305556;01.00;;;;
ID-RI;Riau;63;2;91;-30;31398;763;29562;1073;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;10.37;5169.16.00;00.33;125.62;2.43%;94.15%;01.29;00.50;;;;
ID-RI;Riau;104;1;135;-32;29211;692;27446;1073;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;17.12;4809.11.00;00.16;113.93;2.37%;93.96%;01.33;01.00;;;;
ID-RI;Riau;92;5;58;29;29303;697;27504;1102;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;15.15;4824.25.00;0,056944444;114.75;2.38%;93.86%;0,061111111;05.00;;;;
ID-RI;Riau;68;3;107;-42;29371;700;27611;1060;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;11.20;4835.45.00;00.49;115.24.00;2.38%;94.01%;0,051388889;0,041666667;;;;
ID-RI;Riau;70;3;130;-63;29441;703;27741;997;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;11.52;4846.97;00.49;115.74;2.39%;94.23%;01.03;01.00;;;;
ID-RI;Riau;93;3;77;13;29534;706;27818;1010;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;15.31;4862.28.00;00.49;116.23.00;2.39%;94.19%;01.33;01.00;;;;
ID-RI;Riau;62;1;74;-13;29596;707;27892;997;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;10.21;4872.49.00;00.16;116.40.00;2.39%;94.24%;0,046527778;00.33;;;;
ID-RI;Riau;73;3;83;-13;29669;710;27975;984;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;12.02;4884.51.00;00.49;116.89;2.39%;94.29%;01.18;03.00;;;;
ID-RI;Riau;55;2;75;-22;31453;765;29637;1051;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;09.05;5178.22.00;00.33;125.94;2.43%;94.23%;0,060416667;01.00;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;107;2;67;38;32319;788;30476;1055;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,751388889;5320.79;00.33;129.73;2.44%;94.30%;0,068055556;0,046527778;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;111;1;50;60;32430;789;30526;1115;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;18.27;5339.06.00;00.16;129.90;2.43%;94.13%;01.04;00.50;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;58;4;50;4;32488;793;30576;1119;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;09.55;5348.61;0,045833333;130.55.00;2.44%;94.11%;00.52;04.00;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;66;3;107;-44;32554;796;30683;1075;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,477083333;5359.48.00;00.49;131.05.00;2.45%;94.25%;01.14;0,052083333;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;169;4;111;54;32723;800;30794;1129;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;27.82;5387.30.00;0,045833333;131.71;2.44%;94.11%;02.56;01.33;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;69;1;98;-30;32792;801;30892;1099;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;11.36;5398.66;00.16;131.87;2.44%;94.21%;00.41;00.25;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;117;3;52;62;32909;804;30944;1161;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;19.26;5417.92;00.49;132.37.00;2.44%;94.03%;0,090277778;03.00;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;82;1;121;-40;32991;805;31065;1121;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;13.50;5431.42.00;00.16;132.53.00;2.44%;94.16%;0,048611111;00.33;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;108;1;56;51;33099;806;31121;1172;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,7625;5449.20.00;00.16;132.69;2.44%;94.02%;01.32;01.00;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;132;7;211;-86;33231;813;31332;1086;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,925694444;5470.93;01.15;133.85;2.45%;94.29%;01.22;07.00;;;;
ID-RI;Riau;1;0;0;1;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;00.16;00.00;00.00;0.00%;0.00%;;;;;;
ID-RI;Riau;89;1;106;-18;31542;766;29743;1033;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,628472222;5192.87;00.16;126.11.00;2.43%;94.30%;0,084722222;00.50;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;219;3;114;102;33450;816;31446;1188;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;36.05.00;5506.99;00.49;134.34.00;2.44%;94.01%;0,0875;00.43;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;49;0;112;-63;33499;816;31558;1125;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;08.07;5515.06.00;00.00;134.34.00;2.44%;94.21%;00.22;00.00;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;74;4;76;-6;33573;820;31634;1119;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;12.18;5527.24.00;0,045833333;135.00.00;2.44%;94.22%;01.51;;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;167;3;71;93;33740;823;31705;1212;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;27.49.00;5554.73;00.49;135.49.00;2.44%;93.97%;02.26;0,052083333;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;125;5;141;-21;33865;828;31846;1191;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;20.58;5575.31.00;0,056944444;136.32.00;2.45%;94.04%;0,052083333;0,088194444;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;120;7;85;28;33985;835;31931;1219;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,844444444;5595.07.00;01.15;137.47.00;2.46%;93.96%;0,066666667;01.40;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;169;0;107;62;34154;835;32038;1281;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;27.82;5622.89;00.00;137.47.00;2.44%;93.80%;01.41;00.00;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;112;3;75;34;34266;838;32113;1315;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;18.44;5641.33.00;00.49;137.96;2.45%;93.72%;0,045833333;;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;125;1;95;29;34391;839;32208;1344;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;20.58;5661.91;00.16;138.13.00;2.44%;93.65%;01.12;00.33;;;;
ID-RI;Riau;1;0;0;1;2;0;0;2;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;00.33;00.00;00.00;0.00%;0.00%;;01.00;;;;
ID-RI;Riau;69;5;105;-41;34460;844;32313;1303;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;11.36;5673.27.00;0,056944444;138.95;2.45%;93.77%;00.55;05.00;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;00.00;01.00;;;;
ID-RI;Riau;79;3;165;-89;31621;769;29908;944;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;13.01;5205.87;00.49;126.60;2.43%;94.58%;0,061805556;03.00;;;;
ID-RI;Riau;1;0;0;1;3;0;0;3;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;00.49;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;132;2;140;-10;34592;846;32453;1293;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,925694444;5695.00.00;00.33;139.28.00;2.45%;93.82%;0,104861111;00.40;;;;
ID-RI;Riau;0;0;0;0;3;0;0;3;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.49;00.00;00.00;0.00%;0.00%;00.00;01.00;;;;
ID-RI;Riau;160;5;144;11;34752;851;32597;1304;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;26.34.00;5721.34.00;0,056944444;140.10.00;2.45%;93.80%;01.21;02.50;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;87;4;70;13;31708;773;29978;957;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;14.32;5220.20.00;0,045833333;127.26.00;2.44%;94.54%;01.10;01.33;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;129;1;99;29;31837;774;30077;986;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;21.24;5241.43.00;00.16;127.43.00;2.43%;94.47%;01.48;00.25;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;68;4;87;-23;31905;778;30164;963;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;11.20;5252.63;0,045833333;128.08.00;2.44%;94.54%;00.53;04.00;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;134;3;99;32;32039;781;30263;995;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;22.06;5274.69;00.49;128.58.00;2.44%;94.46%;0,109027778;0,052083333;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;64;2;71;-9;32103;783;30334;986;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;10.54;5285.23.00;00.33;128.91;2.44%;94.49%;00.48;0,046527778;;;;
ID-RI;Riau;0;0;0;0;1;0;0;1;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.16;00.00;00.00;0.00%;0.00%;01.00;01.00;;;;
ID-RI;Riau;109;3;75;31;32212;786;30409;1017;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,774305556;5303.17.00;00.49;129.40.00;2.44%;94.40%;0,090277778;01.50;;;;
ID-RI;Riau;0;1;0;-1;3;1;0;2;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;00.49;00.16;00.16;33.33%;0.00%;01.00;;;;;
ID-RI;Riau;199;6;75;118;34951;857;32672;1422;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;32.76;5754.10.00;0,06875;141.09.00;2.45%;93.48%;01.24;01.20;;;;
ID-RI;Riau;1;0;1;0;14;3;2;9;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;02.30;00.00;00.49;21.43%;14.29%;01.00;00.00;;;;
ID-RI;Riau;265;1;142;122;36804;899;33856;2049;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;43.63;6059.17.00;00.16;148.01.00;2.44%;91.99%;01.15;00.25;;;;
ID-RI;Riau;3;0;1;2;17;3;3;11;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.49;0,138888889;00.00;00.49;17.65%;17.65%;03.00;01.00;;;;
ID-RI;Riau;191;5;135;51;36995;904;33991;2100;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;31.44.00;6090.61;0,056944444;148.83;2.44%;91.88%;0,05;05.00;;;;
ID-RI;Riau;0;0;0;0;17;3;3;11;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;0,138888889;00.00;00.49;17.65%;17.65%;00.00;01.00;;;;
ID-RI;Riau;146;6;94;46;37141;910;34085;2146;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;24.04.00;6114.65;0,06875;149.82;2.45%;91.77%;0,052777778;01.20;;;;
ID-RI;Riau;3;0;0;3;20;3;3;14;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.49;03.29;00.00;00.49;15.00%;15.00%;;01.00;;;;
ID-RI;Riau;253;7;196;50;37394;917;34281;2196;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;41.65;6156.30.00;01.15;150.97;2.45%;91.68%;0,092361111;01.17;;;;
ID-RI;Riau;0;0;0;0;20;3;3;14;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;03.29;00.00;00.49;15.00%;15.00%;00.00;01.00;;;;
ID-RI;Riau;335;11;162;162;37729;928;34443;2358;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;55.15.00;6211.46.00;0,097916667;152.78;2.46%;91.29%;01.32;01.57;;;;
ID-RI;Riau;0;2;4;-6;20;5;7;8;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;03.29;00.33;0,056944444;25.00%;35.00%;01.00;;;;;
ID-RI;Riau;269;10;106;153;37998;938;34549;2511;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;44.29.00;6255.74;0,086805556;154.43.00;2.47%;90.92%;0,055555556;0,063194444;;;;
ID-RI;Riau;5;0;3;2;25;5;10;10;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,056944444;04.12;00.00;0,056944444;20.00%;40.00%;;00.00;;;;
ID-RI;Riau;235;6;194;35;38233;944;34743;2546;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;38.69;6294.43.00;0,06875;155.41.00;2.47%;90.87%;0,060416667;0,041666667;;;;
ID-RI;Riau;1;0;0;1;26;5;10;11;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;04.28;00.00;0,056944444;19.23%;38.46%;00.20;01.00;;;;
ID-RI;Riau;320;6;215;99;38553;950;34958;2645;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;52.68;6347.11.00;0,06875;156.40.00;2.46%;90.68%;01.36;01.00;;;;
ID-RI;Riau;4;0;0;4;30;5;10;15;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,045833333;0,231944444;00.00;0,056944444;16.67%;33.33%;04.00;01.00;;;;
ID-RI;Riau;330;8;278;44;38883;958;35236;2689;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;54.33.00;6401.44.00;01.32;157.72;2.46%;90.62%;01.03;01.33;;;;
ID-RI;Riau;0;0;0;0;30;5;10;15;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;0,231944444;00.00;0,056944444;16.67%;33.33%;00.00;01.00;;;;
ID-RI;Riau;227;9;203;15;39110;967;35439;2704;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;37.37.00;6438.81;01.48;159.20.00;2.47%;90.61%;0,047916667;01.13;;;;
ID-RI;Riau;4;0;0;4;7;1;0;6;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,045833333;01.15;00.00;00.16;14.29%;0.00%;;00.00;;;;
ID-RI;Riau;203;4;132;67;35154;861;32804;1489;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;33.42.00;5787.52.00;0,045833333;141.75;2.45%;93.32%;01.02;0,046527778;;;;
ID-RI;Riau;4;1;0;3;34;6;10;18;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,045833333;0,25;00.16;0,06875;17.65%;29.41%;;;;;;
ID-RI;Riau;410;14;212;184;39520;981;35651;2888;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;67.50.00;6506.31.00;02.30;161.51.00;2.48%;90.21%;0,097916667;01.56;;;;
ID-RI;Riau;1;0;0;1;35;6;10;19;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;0,261111111;00.00;0,06875;17.14%;28.57%;00.25;00.00;;;;
ID-RI;Riau;460;4;233;223;39980;985;35884;3111;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;75.73;6582.05.00;0,045833333;162.16.00;2.46%;89.75%;01.12;00.29;;;;
ID-RI;Riau;0;0;0;0;35;6;10;19;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;0,261111111;00.00;0,06875;17.14%;28.57%;00.00;01.00;;;;
